vehicle_uid,selling_price,km_driven,price_category,km_category
CAR_001773,350000.0,170000.0,Mid,Very High
CAR_001774,170000.0,70000.0,Low,Medium
CAR_001775,828999.0,1010.0,High,Low
CAR_001776,1119000.0,60000.0,Premium,Low
CAR_001777,746000.0,1111.0,High,Low
CAR_001778,1030000.0,60000.0,Premium,Low
CAR_001779,4461000.0,1010.0,Premium,Low
CAR_001780,811999.0,1010.0,High,Low
CAR_001781,1331000.0,1010.0,Low,Low
CAR_001782,852000.0,1010.0,High,Low
CAR_001783,45000.0,120000.0,Low,High
CAR_001784,430000.0,70000.0,Mid,Medium
CAR_001785,140000.0,60000.0,Low,Medium
CAR_001786,830000.0,60000.0,High,Medium
CAR_001787,409999.0,110000.0,Mid,Medium
CAR_001788,190000.0,60000.0,Low,High
CAR_001789,200000.0,80000.0,Low,Medium
CAR_001790,120000.0,110000.0,Low,High
CAR_001791,850000.0,50000.0,High,Medium
CAR_001792,95000.0,115000.0,Low,High
CAR_001793,213000.0,80000.0,Low,High
CAR_001794,660000.0,25000.0,High,Low
CAR_001795,415000.0,60000.0,Mid,Medium
CAR_001796,1100000.0,5166.0,Premium,Low
CAR_001797,650000.0,76290.0,High,Medium
CAR_001798,969999.0,70000.0,High,Medium
CAR_001799,1250000.0,35000.0,Premium,Medium
CAR_001800,715000.0,25000.0,High,Low
CAR_001801,715000.0,25000.0,Low,Low
CAR_001802,565000.0,47000.0,Mid,Medium
CAR_001803,615000.0,45766.0,High,Medium
CAR_001804,199000.0,78771.0,Low,High
CAR_001805,325000.0,60000.0,Mid,High
CAR_001806,409999.0,28000.0,Mid,Low
CAR_001807,500000.0,72000.0,Mid,High
CAR_001808,225000.0,60000.0,Low,High
CAR_001809,135000.0,70000.0,Low,Medium
CAR_001810,750000.0,80000.0,Low,High
CAR_001811,155000.0,60000.0,Low,Medium
CAR_001812,335000.0,77000.0,Mid,High
CAR_001813,114999.0,92645.0,Low,High
CAR_001814,699000.0,101849.0,High,High
CAR_001815,110000.0,120000.0,Low,High
CAR_001816,300000.0,80000.0,Low,High
CAR_001817,700000.0,70000.0,High,Medium
CAR_001818,700000.0,120000.0,High,High
CAR_001819,210000.0,42000.0,Low,Medium
CAR_001820,600000.0,120000.0,Mid,High
CAR_001821,180000.0,155836.0,Low,Very High
CAR_001822,220000.0,59000.0,Low,Medium
CAR_001823,70000.0,60000.0,Low,Medium
CAR_001824,950000.0,70000.0,Low,Medium
CAR_001825,800000.0,60000.0,High,Low
CAR_001826,700000.0,120000.0,High,High
CAR_001827,265000.0,40000.0,Low,Medium
CAR_001828,175000.0,90000.0,Low,High
CAR_001829,260000.0,89000.0,Low,High
CAR_001830,950000.0,60000.0,High,High
CAR_001831,250000.0,200000.0,Low,Very High
CAR_001832,4461000.0,50000.0,High,Medium
CAR_001833,35000.0,35000.0,Low,Medium
CAR_001834,450000.0,1000.0,Mid,Low
CAR_001835,3800000.0,10000.0,Premium,Low
CAR_001836,1580000.0,86000.0,Premium,High
CAR_001837,4950000.0,30000.0,Low,Low
CAR_001838,4461000.0,52600.0,Mid,Medium
CAR_001839,225000.0,110000.0,Low,High
CAR_001840,4461000.0,60000.0,Mid,Low
CAR_001841,4461000.0,7104.0,High,Low
CAR_001842,625000.0,11918.0,High,Low
CAR_001843,520000.0,10510.0,Low,Low
CAR_001844,239000.0,41000.0,Low,Medium
CAR_001845,2600000.0,47162.0,Premium,Medium
CAR_001846,750000.0,60000.0,High,Medium
CAR_001847,4461000.0,60000.0,Low,Medium
CAR_001848,1300000.0,58500.0,Premium,Medium
CAR_001849,80000.0,56580.0,Low,Medium
CAR_001850,385000.0,52000.0,Mid,Medium
CAR_001851,760000.0,55340.0,High,Medium
CAR_001852,600000.0,46507.0,Mid,Medium
CAR_001853,330000.0,200000.0,Mid,Very High
CAR_001854,150000.0,120000.0,Low,High
CAR_001855,105000.0,90000.0,Low,High
CAR_001856,185000.0,65000.0,Low,Medium
CAR_001857,260000.0,50000.0,Low,Medium
CAR_001858,450000.0,33000.0,Mid,Medium
CAR_001859,500000.0,38000.0,Mid,Medium
CAR_001860,260000.0,40000.0,Low,Medium
CAR_001861,265000.0,55000.0,Low,Medium
CAR_001862,800000.0,26000.0,High,Medium
CAR_001863,869999.0,80000.0,High,Medium
CAR_001864,690000.0,40000.0,High,Medium
CAR_001865,825000.0,60000.0,High,High
CAR_001866,160000.0,63230.0,Low,Medium
CAR_001867,300000.0,120000.0,Low,High
CAR_001868,100000.0,100000.0,Low,High
CAR_001869,530000.0,77000.0,Mid,High
CAR_001870,360000.0,30000.0,Mid,Low
CAR_001871,220000.0,40000.0,Low,Medium
CAR_001872,178000.0,35000.0,Low,Medium
CAR_001873,515000.0,5000.0,Mid,Low
CAR_001874,300000.0,35000.0,Low,Medium
CAR_001875,105000.0,90000.0,Low,Medium
CAR_001876,185000.0,65000.0,Low,Medium
CAR_001877,150000.0,80000.0,Low,High
CAR_001878,260000.0,50000.0,Low,Medium
CAR_001879,450000.0,33000.0,Mid,Medium
CAR_001880,500000.0,38000.0,Mid,Medium
CAR_001881,260000.0,40000.0,Low,Medium
CAR_001882,265000.0,55000.0,Low,Medium
CAR_001883,750000.0,15000.0,High,Low
CAR_001884,800000.0,26000.0,High,Low
CAR_001885,869999.0,80000.0,High,High
CAR_001886,950000.0,60000.0,High,High
CAR_001887,690000.0,40000.0,High,Medium
CAR_001888,825000.0,120000.0,High,High
CAR_001889,170000.0,70000.0,Low,Medium
CAR_001890,160000.0,63230.0,Low,Medium
CAR_001891,300000.0,120000.0,Low,High
CAR_001892,315000.0,45000.0,Mid,Medium
CAR_001893,90000.0,40000.0,Low,Medium
CAR_001894,100000.0,100000.0,Low,High
CAR_001895,65000.0,110000.0,Low,High
CAR_001896,312000.0,90000.0,Mid,Medium
CAR_001897,700000.0,25000.0,High,Low
CAR_001898,150000.0,47000.0,Low,Medium
CAR_001899,450000.0,60000.0,Mid,Medium
CAR_001900,229999.0,120000.0,Low,Medium
CAR_001901,111000.0,120000.0,Low,High
CAR_001902,250000.0,140000.0,Low,High
CAR_001903,750000.0,1001.0,High,Low
CAR_001904,774000.0,1758.0,High,Low
CAR_001905,711000.0,1452.0,Low,Low
CAR_001906,600000.0,35122.0,Mid,Medium
CAR_001907,455000.0,92621.0,Mid,High
CAR_001908,225000.0,92198.0,Low,High
CAR_001909,650000.0,5000.0,Low,Medium
CAR_001910,4461000.0,50000.0,Low,Medium
CAR_001911,875000.0,74000.0,High,High
CAR_001912,750000.0,40000.0,High,Medium
CAR_001913,725000.0,22000.0,High,Low
CAR_001914,100000.0,100000.0,Low,High
CAR_001915,1100000.0,40000.0,Low,Medium
CAR_001916,4461000.0,30000.0,Premium,Low
CAR_001917,280000.0,23000.0,Low,Low
CAR_001918,150000.0,60000.0,Low,Low
CAR_001919,200000.0,50000.0,Low,Medium
CAR_001920,148000.0,100000.0,Low,High
CAR_001921,254999.0,70000.0,Low,Medium
CAR_001922,360000.0,60000.0,Low,Medium
CAR_001923,95000.0,90000.0,Low,High
CAR_001924,185000.0,230000.0,Low,Very High
CAR_001925,185000.0,40000.0,Low,Medium
CAR_001926,300000.0,15000.0,Low,Low
CAR_001927,800000.0,40000.0,High,Medium
CAR_001928,60000.0,50000.0,Low,Medium
CAR_001929,80000.0,50000.0,Low,Medium
CAR_001930,500000.0,8000.0,Mid,Low
CAR_001931,250000.0,35000.0,Low,Medium
CAR_001932,250000.0,80000.0,Low,High
CAR_001933,125000.0,50000.0,Low,Medium
CAR_001934,100000.0,80000.0,Low,High
CAR_001935,480000.0,90000.0,Mid,Medium
CAR_001936,320000.0,30000.0,Mid,Low
CAR_001937,130000.0,70000.0,Low,Medium
CAR_001938,4461000.0,80000.0,Low,High
CAR_001939,75000.0,60000.0,Low,Medium
CAR_001940,60000.0,35000.0,Low,Medium
CAR_001941,125000.0,70000.0,Low,Medium
CAR_001942,105000.0,60000.0,Low,High
CAR_001943,125000.0,152000.0,Low,Very High
CAR_001944,69000.0,70000.0,Low,Medium
CAR_001945,130000.0,90000.0,Low,High
CAR_001946,630000.0,60000.0,High,Medium
CAR_001947,330000.0,50000.0,Mid,Medium
CAR_001948,340000.0,15000.0,Mid,Low
CAR_001949,60000.0,120000.0,Low,High
CAR_001950,550000.0,78322.0,Mid,High
CAR_001951,480000.0,60000.0,Low,High
CAR_001952,315000.0,80000.0,Mid,High
CAR_001953,165000.0,60000.0,Low,High
CAR_001954,170000.0,125000.0,Low,Medium
CAR_001955,550000.0,8000.0,Mid,Low
CAR_001956,465000.0,13000.0,Mid,Low
CAR_001957,120000.0,80000.0,Low,High
CAR_001958,220000.0,54309.0,Low,Medium
CAR_001959,180000.0,70000.0,Low,Medium
CAR_001960,150000.0,34600.0,Low,Medium
CAR_001961,520000.0,25000.0,Mid,Low
CAR_001962,430000.0,80000.0,Mid,High
CAR_001963,300000.0,60000.0,Low,Medium
CAR_001964,1000000.0,5000.0,High,Medium
CAR_001965,725000.0,30000.0,High,Low
CAR_001966,500000.0,31000.0,Mid,Medium
CAR_001967,250000.0,50000.0,Low,Medium
CAR_001968,700000.0,38217.0,High,Medium
CAR_001969,185000.0,50000.0,Low,Medium
CAR_001970,200000.0,120000.0,Low,High
CAR_001971,315000.0,110000.0,Mid,High
CAR_001972,1100000.0,40000.0,Premium,Medium
CAR_001973,52000.0,50000.0,Low,Medium
CAR_001974,600000.0,10000.0,Mid,Low
CAR_001975,1700000.0,10000.0,Premium,Low
CAR_001976,451000.0,100000.0,Mid,High
CAR_001977,370000.0,60000.0,Mid,Medium
CAR_001978,2700000.0,30000.0,Premium,Low
CAR_001979,4461000.0,23000.0,Low,Low
CAR_001980,350000.0,30000.0,Mid,Low
CAR_001981,250000.0,50000.0,Low,Medium
CAR_001982,204999.0,25000.0,Low,Low
CAR_001983,500000.0,15000.0,Mid,Low
CAR_001984,150000.0,30000.0,Low,Low
CAR_001985,175000.0,45000.0,Low,Medium
CAR_001986,170000.0,44800.0,Low,Medium
CAR_001987,200000.0,50000.0,Low,Medium
CAR_001988,800000.0,52000.0,High,Medium
CAR_001989,1200000.0,50000.0,Premium,Medium
CAR_001990,400000.0,35000.0,Mid,Medium
CAR_001991,148000.0,100000.0,Low,High
CAR_001992,4461000.0,100000.0,Low,High
CAR_001993,4461000.0,60000.0,Low,Medium
CAR_001994,80000.0,60000.0,Low,Medium
CAR_001995,170000.0,77000.0,Low,High
CAR_001996,150000.0,60000.0,Low,Medium
CAR_001997,110000.0,77073.0,Low,High
CAR_001998,400000.0,70000.0,Mid,Medium
CAR_001999,275000.0,90000.0,Low,High
CAR_002000,800000.0,186000.0,High,Very High
CAR_002001,550000.0,90000.0,Mid,High
CAR_002002,125000.0,100000.0,Low,High
CAR_002003,4461000.0,80000.0,Low,High
CAR_002004,349000.0,150000.0,Mid,High
CAR_002005,458000.0,80000.0,Mid,High
CAR_002006,300000.0,35000.0,Low,Medium
CAR_002007,95000.0,70000.0,Low,Medium
CAR_002008,850000.0,50000.0,Low,Medium
CAR_002009,750000.0,25000.0,High,Low
CAR_002010,190000.0,120000.0,Low,High
CAR_002011,150000.0,70000.0,Low,Medium
CAR_002012,114999.0,106000.0,Low,High
CAR_002013,320000.0,120000.0,Mid,High
CAR_002014,300000.0,120000.0,Low,High
CAR_002015,275000.0,160000.0,Low,Very High
CAR_002016,140000.0,120000.0,Low,High
CAR_002017,830000.0,10000.0,High,Low
CAR_002018,380000.0,50000.0,Mid,Medium
CAR_002019,4461000.0,90000.0,Low,High
CAR_002020,50000.0,70000.0,Low,Medium
CAR_002021,155000.0,100000.0,Low,High
CAR_002022,155000.0,60000.0,Low,Medium
CAR_002023,300000.0,60000.0,Low,High
CAR_002024,300000.0,16584.0,Low,Medium
CAR_002025,385000.0,38000.0,Mid,Medium
CAR_002026,221000.0,51000.0,Low,Medium
CAR_002027,381000.0,38000.0,Mid,Medium
CAR_002028,250999.0,35000.0,Low,Medium
CAR_002029,4461000.0,120000.0,Low,Medium
CAR_002030,380000.0,38000.0,Mid,Medium
CAR_002031,180000.0,144000.0,Low,High
CAR_002032,751000.0,64000.0,High,Medium
CAR_002033,1250000.0,60000.0,Premium,Medium
CAR_002034,229999.0,65000.0,Low,Medium
CAR_002035,1250000.0,24000.0,Premium,Low
CAR_002036,782000.0,58000.0,High,Medium
CAR_002037,780000.0,58000.0,High,Medium
CAR_002038,245000.0,68000.0,Low,Medium
CAR_002039,321000.0,81257.0,Mid,High
CAR_002040,509999.0,44000.0,Mid,Medium
CAR_002041,110000.0,45000.0,Low,Medium
CAR_002042,400000.0,75000.0,Low,Medium
CAR_002043,4461000.0,90000.0,Mid,High
CAR_002044,175000.0,80000.0,Low,High
CAR_002045,1000000.0,35000.0,High,Medium
CAR_002046,92800.0,25000.0,Low,Low
CAR_002047,291000.0,90000.0,Low,High
CAR_002048,92800.0,25000.0,Low,Low
CAR_002049,335000.0,110000.0,Mid,High
CAR_002050,170000.0,35000.0,Low,Medium
CAR_002051,295000.0,10000.0,Low,Low
CAR_002052,375000.0,10000.0,Mid,Low
CAR_002053,215000.0,70000.0,Low,Medium
CAR_002054,4461000.0,110000.0,Low,High
CAR_002055,60000.0,5000.0,Low,Medium
CAR_002056,52000.0,120000.0,Low,High
CAR_002057,80000.0,90000.0,Low,High
CAR_002058,140000.0,70000.0,Low,Medium
CAR_002059,120000.0,90000.0,Low,High
CAR_002060,110000.0,120000.0,Low,High
CAR_002061,280000.0,110000.0,Low,High
CAR_002062,450000.0,50000.0,Mid,Medium
CAR_002063,1150000.0,58000.0,Low,Medium
CAR_002064,4461000.0,15000.0,High,Low
CAR_002065,300000.0,60000.0,Low,Medium
CAR_002066,73000.0,57000.0,Low,Medium
CAR_002067,400000.0,87000.0,Mid,High
CAR_002068,300000.0,60000.0,Low,Medium
CAR_002069,300000.0,30000.0,Low,Low
CAR_002070,450000.0,80000.0,Mid,High
CAR_002071,200000.0,60000.0,Low,High
CAR_002072,580000.0,40000.0,Mid,Medium
CAR_002073,550000.0,3917.0,Mid,Low
CAR_002074,4461000.0,160000.0,Low,Medium
CAR_002075,450000.0,35000.0,Mid,Medium
CAR_002076,220000.0,70000.0,Low,Medium
CAR_002077,310000.0,69069.0,Mid,Medium
CAR_002078,650000.0,13500.0,Low,Medium
CAR_002079,300000.0,60000.0,Low,Medium
CAR_002080,200000.0,70000.0,Low,Medium
CAR_002081,285000.0,39039.0,Low,Medium
CAR_002082,335000.0,33033.0,Mid,Medium
CAR_002083,370000.0,55168.0,Mid,Medium
CAR_002084,375000.0,41041.0,Mid,Medium
CAR_002085,235000.0,67067.0,Low,Medium
CAR_002086,4461000.0,66066.0,Mid,Medium
CAR_002087,365000.0,82082.0,Mid,High
CAR_002088,400000.0,60000.0,Mid,Medium
CAR_002089,250000.0,30000.0,Low,Low
CAR_002090,465000.0,60000.0,Mid,Medium
CAR_002091,300000.0,10000.0,Low,Low
CAR_002092,4461000.0,25000.0,High,Medium
CAR_002093,350000.0,30000.0,Mid,Low
CAR_002094,500000.0,50000.0,Mid,Medium
CAR_002095,465000.0,63063.0,Mid,Medium
CAR_002096,4461000.0,70000.0,Low,Medium
CAR_002097,250000.0,90000.0,Low,High
CAR_002098,60000.0,90000.0,Low,High
CAR_002099,70000.0,90000.0,Low,High
CAR_002100,250000.0,30000.0,Low,Low
CAR_002101,229999.0,80000.0,Low,High
CAR_002102,195000.0,120000.0,Low,High
CAR_002103,270000.0,60000.0,Low,Low
CAR_002104,650000.0,140000.0,High,Medium
CAR_002105,370000.0,80000.0,Mid,High
CAR_002106,509999.0,40000.0,Mid,Medium
CAR_002107,280000.0,33000.0,Low,Medium
CAR_002108,180000.0,40000.0,Low,Medium
CAR_002109,300000.0,10500.0,Low,Low
CAR_002110,400000.0,107000.0,Mid,High
CAR_002111,210000.0,60000.0,Low,Medium
CAR_002112,90000.0,120000.0,Low,High
CAR_002113,222000.0,70000.0,Low,Medium
CAR_002114,240000.0,50000.0,Low,Medium
CAR_002115,450000.0,70000.0,Mid,Medium
CAR_002116,650000.0,6000.0,High,Low
CAR_002117,200000.0,78000.0,Low,High
CAR_002118,210000.0,72000.0,Low,High
CAR_002119,75000.0,9528.0,Low,Low
CAR_002120,450000.0,135200.0,Mid,High
CAR_002121,220000.0,58000.0,Low,Medium
CAR_002122,325000.0,78000.0,Mid,High
CAR_002123,450000.0,45000.0,Low,Medium
CAR_002124,825000.0,35000.0,High,Medium
CAR_002125,125000.0,60000.0,Low,High
CAR_002126,434999.0,100000.0,Mid,High
CAR_002127,484999.0,99000.0,Mid,High
CAR_002128,4461000.0,60000.0,Low,High
CAR_002129,220000.0,120000.0,Low,High
CAR_002130,1250000.0,60000.0,Low,Low
CAR_002131,215000.0,34000.0,Low,Medium
CAR_002132,625000.0,60000.0,High,Medium
CAR_002133,615000.0,60000.0,High,Low
CAR_002134,130000.0,58000.0,Low,Medium
CAR_002135,175000.0,50300.0,Low,Medium
CAR_002136,150000.0,70000.0,Low,Medium
CAR_002137,195000.0,60000.0,Low,Medium
CAR_002138,550000.0,90000.0,Mid,High
CAR_002139,1500000.0,40000.0,Premium,Medium
CAR_002140,400000.0,80000.0,Mid,High
CAR_002141,1350000.0,15000.0,Premium,Low
CAR_002142,217000.0,45000.0,Low,Medium
CAR_002143,290000.0,130000.0,Low,High
CAR_002144,700000.0,80000.0,High,High
CAR_002145,175000.0,40000.0,Low,Medium
CAR_002146,575000.0,80000.0,Mid,High
CAR_002147,380000.0,100000.0,Mid,High
CAR_002148,350000.0,151624.0,Mid,Very High
CAR_002149,450000.0,160000.0,Mid,Medium
CAR_002150,130000.0,110000.0,Low,Medium
CAR_002151,320000.0,74820.0,Mid,High
CAR_002152,550000.0,82000.0,Mid,High
CAR_002153,370000.0,50000.0,Low,Medium
CAR_002154,114999.0,70000.0,Low,Medium
CAR_002155,4461000.0,1000.0,Premium,Low
CAR_002156,170000.0,170000.0,Low,Very High
CAR_002157,80000.0,150000.0,Low,High
CAR_002158,950000.0,17000.0,High,Low
CAR_002159,425000.0,150000.0,Mid,High
CAR_002160,500000.0,80000.0,Mid,High
CAR_002161,70000.0,170000.0,Low,Very High
CAR_002162,349000.0,120000.0,Low,High
CAR_002163,330000.0,60000.0,Mid,High
CAR_002164,120000.0,90000.0,Low,Medium
CAR_002165,430000.0,100000.0,Mid,High
CAR_002166,390000.0,90000.0,Low,High
CAR_002167,225000.0,129000.0,Low,High
CAR_002168,350000.0,186000.0,Mid,Very High
CAR_002169,100000.0,66778.0,Low,High
CAR_002170,190000.0,50000.0,Low,Medium
CAR_002171,4461000.0,110000.0,Mid,High
CAR_002172,300000.0,60000.0,Low,Medium
CAR_002173,280000.0,40000.0,Low,Medium
CAR_002174,1650000.0,55000.0,Premium,Medium
CAR_002175,295000.0,60000.0,Low,High
CAR_002176,2050000.0,66363.0,Premium,Medium
CAR_002177,4461000.0,11700.0,Premium,Low
CAR_002178,1100000.0,10000.0,Premium,Low
CAR_002179,4400000.0,100000.0,Premium,High
CAR_002180,670000.0,7104.0,High,Low
CAR_002181,750000.0,45974.0,High,Medium
CAR_002182,760000.0,55340.0,High,Medium
CAR_002183,850000.0,20000.0,High,Low
CAR_002184,4461000.0,61585.0,Mid,Medium
CAR_002185,450000.0,39415.0,Low,Medium
CAR_002186,425000.0,29654.0,Mid,Low
CAR_002187,4461000.0,64672.0,Low,Medium
CAR_002188,1150000.0,54634.0,Low,Medium
CAR_002189,775000.0,60000.0,Low,Medium
CAR_002190,720000.0,3000.0,High,Low
CAR_002191,1725000.0,23974.0,Premium,Low
CAR_002192,4461000.0,10000.0,Mid,Low
CAR_002193,420000.0,50000.0,Mid,Medium
CAR_002194,85000.0,70000.0,Low,Medium
CAR_002195,142000.0,60000.0,Low,High
CAR_002196,180000.0,76000.0,Low,High
CAR_002197,4461000.0,120000.0,Mid,High
CAR_002198,360000.0,170000.0,Mid,Very High
CAR_002199,85000.0,110000.0,Low,High
CAR_002200,350000.0,63400.0,Mid,Medium
CAR_002201,380000.0,25000.0,Mid,Low
CAR_002202,140000.0,80000.0,Low,High
CAR_002203,200000.0,90000.0,Low,High
CAR_002204,150000.0,157000.0,Low,Very High
CAR_002205,150000.0,80000.0,Low,High
CAR_002206,90000.0,40000.0,Low,Medium
CAR_002207,300000.0,100000.0,Low,High
CAR_002208,280000.0,60000.0,Low,Medium
CAR_002209,4461000.0,40000.0,Low,Medium
CAR_002210,110000.0,38500.0,Low,Medium
CAR_002211,140000.0,103921.0,Low,High
CAR_002212,1050000.0,10000.0,Low,Low
CAR_002213,1150000.0,14825.0,Premium,Low
CAR_002214,910000.0,43377.0,High,Medium
CAR_002215,160000.0,60000.0,Low,High
CAR_002216,4461000.0,79000.0,Low,High
CAR_002217,1200000.0,135000.0,Premium,High
CAR_002218,300000.0,10500.0,Low,Low
CAR_002219,70000.0,90000.0,Low,High
CAR_002220,160000.0,110000.0,Low,High
CAR_002221,160000.0,50000.0,Low,Medium
CAR_002222,225000.0,80000.0,Low,High
CAR_002223,790000.0,19571.0,High,Low
CAR_002224,4461000.0,100000.0,Low,High
CAR_002225,1200000.0,29600.0,Premium,High
CAR_002226,930000.0,60000.0,High,High
CAR_002227,210000.0,30000.0,Low,High
CAR_002228,4461000.0,154000.0,Low,Very High
CAR_002229,175000.0,70000.0,Low,Medium
CAR_002230,950000.0,15000.0,High,Low
CAR_002231,650000.0,40000.0,High,Medium
CAR_002232,550000.0,51000.0,Mid,Medium
CAR_002233,85000.0,120000.0,Low,High
CAR_002234,340000.0,60000.0,Mid,Medium
CAR_002235,825000.0,13500.0,High,Low
CAR_002236,509999.0,35000.0,Mid,Medium
CAR_002237,450000.0,1000.0,Mid,Low
CAR_002238,3800000.0,10000.0,Premium,Low
CAR_002239,4461000.0,86000.0,Premium,High
CAR_002240,4950000.0,30000.0,Low,Low
CAR_002241,535000.0,52600.0,Low,Medium
CAR_002242,225000.0,110000.0,Low,High
CAR_002243,550000.0,19890.0,Mid,Low
CAR_002244,670000.0,7104.0,High,Low
CAR_002245,4461000.0,11918.0,Low,Low
CAR_002246,520000.0,10510.0,Mid,Low
CAR_002247,239000.0,60000.0,Low,Medium
CAR_002248,2600000.0,60000.0,Premium,Medium
CAR_002249,750000.0,45974.0,Low,Medium
CAR_002250,229999.0,49824.0,Low,Medium
CAR_002251,1300000.0,58500.0,Premium,Medium
CAR_002252,80000.0,56580.0,Low,Medium
CAR_002253,4461000.0,52000.0,Mid,Medium
CAR_002254,760000.0,55340.0,High,Medium
CAR_002255,600000.0,46507.0,Mid,Medium
CAR_002256,450000.0,1000.0,Mid,Low
CAR_002257,3800000.0,10000.0,Premium,Low
CAR_002258,1580000.0,86000.0,Premium,High
CAR_002259,4950000.0,30000.0,Premium,Low
CAR_002260,535000.0,52600.0,Mid,Medium
CAR_002261,225000.0,110000.0,Low,High
CAR_002262,550000.0,19890.0,Mid,High
CAR_002263,670000.0,7104.0,High,Low
CAR_002264,625000.0,11918.0,Low,Low
CAR_002265,520000.0,10510.0,Mid,High
CAR_002266,239000.0,41000.0,Low,Medium
CAR_002267,2600000.0,47162.0,Premium,Medium
CAR_002268,750000.0,60000.0,High,Medium
CAR_002269,229999.0,49824.0,Low,Medium
CAR_002270,1300000.0,58500.0,Low,Medium
CAR_002271,80000.0,56580.0,Low,Medium
CAR_002272,385000.0,52000.0,Mid,Medium
CAR_002273,760000.0,55340.0,High,Medium
CAR_002274,600000.0,46507.0,Mid,Medium
CAR_002275,650000.0,70000.0,High,Medium
CAR_002276,140000.0,60000.0,Low,Medium
CAR_002277,150000.0,70000.0,Low,Medium
CAR_002278,450000.0,10000.0,Mid,Low
CAR_002279,170000.0,245244.0,Low,Very High
CAR_002280,400000.0,60000.0,Mid,Medium
CAR_002281,300000.0,30000.0,Low,Low
CAR_002282,250000.0,8000.0,Low,Low
CAR_002283,500000.0,60000.0,Mid,Low
CAR_002284,85000.0,100000.0,Low,High
CAR_002285,300000.0,110000.0,Low,High
CAR_002286,80000.0,56580.0,Low,Medium
CAR_002287,740000.0,45000.0,High,Medium
CAR_002288,70000.0,68500.0,Low,Medium
CAR_002289,484999.0,60000.0,Mid,Low
CAR_002290,164000.0,30000.0,Low,Low
CAR_002291,4461000.0,70000.0,Low,High
CAR_002292,999000.0,49600.0,High,Medium
CAR_002293,56000.0,23000.0,Low,Low
CAR_002294,4461000.0,30000.0,Premium,Low
CAR_002295,190000.0,38000.0,Low,Medium
CAR_002296,3899000.0,60000.0,Premium,Low
CAR_002297,235000.0,60000.0,Low,Medium
CAR_002298,350000.0,10171.0,Mid,Low
CAR_002299,465000.0,41123.0,Mid,Medium
CAR_002300,1900000.0,20118.0,Premium,Low
CAR_002301,450000.0,40000.0,Mid,Medium
CAR_002302,790000.0,52517.0,High,Medium
CAR_002303,900000.0,20000.0,High,Low
CAR_002304,450000.0,99117.0,Mid,High
CAR_002305,135000.0,90000.0,Low,High
CAR_002306,425000.0,3700.0,Mid,High
CAR_002307,100000.0,80000.0,Low,High
CAR_002308,650000.0,100000.0,Low,High
CAR_002309,90000.0,54000.0,Low,Medium
CAR_002310,250000.0,19000.0,Low,Low
CAR_002311,300000.0,120000.0,Low,High
CAR_002312,275000.0,30000.0,Low,High
CAR_002313,600000.0,43500.0,Mid,Medium
CAR_002314,270000.0,60000.0,Low,High
CAR_002315,240000.0,70000.0,Low,Medium
CAR_002316,1200000.0,135000.0,Low,High
CAR_002317,160000.0,50000.0,Low,Medium
CAR_002318,790000.0,19571.0,High,Low
CAR_002319,1200000.0,29600.0,Premium,Low
CAR_002320,175000.0,70000.0,Low,Medium
CAR_002321,950000.0,15000.0,High,Low
CAR_002322,340000.0,50000.0,Mid,Medium
CAR_002323,825000.0,13500.0,Low,Low
CAR_002324,3100000.0,22000.0,Premium,Low
CAR_002325,780000.0,25000.0,High,Low
CAR_002326,350000.0,80000.0,Mid,High
CAR_002327,690000.0,39000.0,Low,High
CAR_002328,245000.0,60000.0,Low,Medium
CAR_002329,790000.0,49000.0,High,Medium
CAR_002330,680000.0,48600.0,High,Medium
CAR_002331,540000.0,20000.0,Mid,Low
CAR_002332,425000.0,60000.0,Mid,Low
CAR_002333,140000.0,60000.0,Low,High
CAR_002334,1100000.0,60000.0,Premium,Low
CAR_002335,715000.0,35000.0,High,Medium
CAR_002336,370000.0,60000.0,Mid,High
CAR_002337,175000.0,80000.0,Low,High
CAR_002338,1000000.0,35000.0,High,Medium
CAR_002339,4461000.0,25000.0,Low,Low
CAR_002340,291000.0,90000.0,Low,High
CAR_002341,92800.0,60000.0,Low,Low
CAR_002342,350000.0,20000.0,Mid,Low
CAR_002343,65000.0,60000.0,Low,Medium
CAR_002344,650000.0,58000.0,High,Medium
CAR_002345,350000.0,60000.0,Low,High
CAR_002346,4461000.0,70000.0,Low,Medium
CAR_002347,440000.0,70000.0,Low,Medium
CAR_002348,270000.0,60000.0,Low,Medium
CAR_002349,1150000.0,135000.0,Premium,High
CAR_002350,238000.0,70000.0,Low,High
CAR_002351,1100000.0,40000.0,Premium,High
CAR_002352,1200000.0,75000.0,Premium,High
CAR_002353,260000.0,150000.0,Low,High
CAR_002354,350000.0,60000.0,Mid,High
CAR_002355,480000.0,70000.0,Mid,Medium
CAR_002356,345000.0,137250.0,Mid,High
CAR_002357,500000.0,110000.0,Mid,High
CAR_002358,595000.0,27000.0,Mid,Low
CAR_002359,1295000.0,60000.0,Premium,Low
CAR_002360,1350000.0,5400.0,Premium,Low
CAR_002361,541000.0,1000.0,Mid,Low
CAR_002362,515000.0,16000.0,Mid,Low
CAR_002363,894999.0,13000.0,High,Low
CAR_002364,325000.0,47000.0,Low,High
CAR_002365,925000.0,22000.0,High,Low
CAR_002366,844999.0,60000.0,High,Low
CAR_002367,4461000.0,20000.0,High,Low
